,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
216,6.57,Ade FC Tambov,39, D(C),10(2),861,-,-,0.2,-,-,0.8,-,0.3,0.1
217,6.57,Egor Sorokin FC Krasnodar,26, D(C),13(2),1172,-,-,0.2,0.1,0.1,0.3,-,-,0.1
218,6.57,Pavel Maslov Spartak Moscow,21, D(C),24(1),2108,-,-,0.1,0.3,0.3,0.8,-,0.4,0.5
219,6.57,Roman Neustädter Dinamo Moscow,33, D(C),10(6),1006,1,-,0.4,0.1,0.1,0.6,-,0.1,0.2
220,6.57,Ivan Miladinovic PFC Sochi,27, D(C),18(6),1773,1,-,0.5,0.1,0.3,0.8,-,0.2,0.3
221,6.57,Ivan Novoseltsev PFC Sochi,30, D(CLR),11(4),906,-,1,0.4,0.3,-,0.6,-,-,0.1
222,6.57,Georgy Schennikov CSKA Moscow,30, D(L),20(2),1743,-,-,0.5,0.8,0.5,1.6,-,0.5,1.0
223,6.57,Silvije Begic Rubin Kazan,28, D(C),15(3),1450,-,-,0.3,0.2,0.2,0.5,-,0.1,0.2
224,6.57,Aleksandr Dolgov Khimki,23, Forward,2(4),195,1,1,0.7,0.5,0.7,0.8,0.2,0.7,1.3
225,6.56,Ilya Zhigulev FC Rotor Volgograd,25, M(C),23(3),2061,-,-,0.8,1.1,0.3,2.2,-,1.2,1.7
226,6.56,Sergey Parshivlyuk Dinamo Moscow,32, D(R),21(1),1760,-,1,0.3,0.9,0.3,0.7,0.1,0.4,0.5
227,6.56,Aleksandr Troshechkin Khimki,25, DMC,22(2),1845,2,3,1.1,0.7,0.1,1.3,-,0.6,0.9
228,6.56,Daniil Khlusevich Arsenal Tula,20, D(R),13(12),1243,3,3,0.7,0.6,0.8,0.7,0.2,0.9,0.9
229,6.56,Timur Zhamaletdinov FC Ufa,24, FW,20(8),1765,4,1,1.8,0.7,0.4,0.9,0.7,1,1.5
230,6.55,Vadim Karpov CSKA Moscow,19, D(C),10(2),825,-,1,0.3,0.1,0.2,0.3,-,-,0.6
231,6.55,Mikhail Kerzhakov Zenit,34, GK,18,1582,-,-,-,-,0.1,-,-,-,-
232,6.55,Jimmy Tabidze FC Ufa,25, D(C),22,1820,-,-,0.5,-,-,0.9,-,0.2,0.5
233,6.55,François Kamano Lokomotiv Moscow,25, M(CLR),19(6),1380,5,1,1.4,0.6,0.6,1.2,0.3,1,1.4
234,6.55,Mikhail Kostyukov Rubin Kazan,30, M(CLR),3(5),330,1,1,0.5,0.4,0.1,0.8,0.3,0.9,0.6
235,6.54,Evgeni Chernov FC Krasnodar,29, D(L),14(4),1263,-,-,0.4,0.4,0.2,1.2,0.2,0.3,1
236,6.54,Arshak Koryan Khimki,26, AM(R),9(5),718,4,1,1.1,0.9,0.4,0.9,0.1,0.8,1.4
237,6.54,Dmitriy Poloz FC Rostov,30, AM(CLR),18(8),1641,6,3,1,0.6,0.6,0.5,0.1,0.7,1.1
238,6.54,Evgeni Chernov FC Rostov,29, D(L),8(1),713,1,-,0.4,0.7,-,1,-,0.6,0.3
239,6.53,Soltmurad Bakaev Rubin Kazan,22, AM(LR),16(12),1260,2,5,0.6,1,0.7,1.2,0.1,1.1,1.4
240,6.53,Éder Lokomotiv Moscow,33, FW,12(8),1090,1,1,1.3,0.9,0.3,1.4,0.3,0.7,2.0
241,6.53,Daniil Utkin FC Krasnodar,22, M(C),9(11),899,1,-,1.5,1.3,0.3,0.4,-,0.6,1.0
242,6.53,Mohamed Konate Khimki,23, FW,15(11),1528,3,2,1.8,0.5,0.3,0.6,0.9,1.2,2.2
243,6.53,Grigory Morozov FC Ufa,27, D(CLR),9(4),851,-,1,0.5,0.5,0.7,0.2,0.1,0.5,0.7
244,6.52,Flamarion Junior FC Rotor Volgograd,25, AM(CR),18(2),1528,4,1,1.2,0.7,0.9,3.0,0.2,1.5,2.1
245,6.52,Aleksey Gritsaenko FC Tambov,26, D(C),10,797,1,-,0.1,-,0.1,0.8,-,-,0.1
246,6.52,Ilya Kutepov Spartak Moscow,28, D(C),10(6),851,-,-,0.4,0.4,0.1,0.3,-,0.1,0.4
247,6.52,Anton Piskunov FC Rotor Volgograd,32, Defender,4,347,-,-,0.5,0.8,0.5,0.8,-,1,0.8
248,6.52,Danila Sukhomlinov FC Rostov,19, Midfielder,0(3),103,-,-,0.7,-,1.3,2.0,-,0.7,0.7
249,6.52,Ilya Martynov FC Tambov,21, D(C),5(1),430,-,-,-,-,-,1.0,-,-,0.5
250,6.52,Ramazan Gadzhimuradov Ural,23, AM(R),6(5),595,2,-,1.3,-,1.5,2.3,0.1,0.8,2.1
251,6.52,Khoren Bayramyan FC Rostov,29, D(LR),14(9),1288,3,1,1.0,0.6,0.7,1.0,0.1,0.9,1.3
252,6.52,Vladislav Karapuzov FC Tambov,21, M(R),10,835,-,1,1.1,1.6,1.3,0.6,0.1,1.0,1.2
253,6.51,Nikolay Kipiani FC Rotor Volgograd,24, AM(R),10(4),854,1,2,0.4,0.8,0.5,1.4,-,1.0,1.3
254,6.51,Dmitri Efremov Ural,26, M(LR),5(5),490,-,2,0.5,0.5,0.7,1.1,-,0.9,1.0
255,6.51,Daniil Krugovoy Zenit,23, D(L),5(14),590,-,2,0.3,0.4,0.5,0.5,0.1,0.3,0.3
256,6.51,Arnór Sigurdsson CSKA Moscow,22, AM(CLR),10(13),892,2,3,1.3,1.2,0.4,0.9,0.2,0.9,0.7
257,6.51,Danijel Miskic Ural,28, M(C),21(5),1760,-,1,0.7,0.5,0.2,0.7,0.1,0.2,0.7
258,6.5,Goran Causic Arsenal Tula,29, M(C),21(1),1799,1,-,0.9,0.4,0.4,0.8,-,0.5,0.7
259,6.5,Zé Luís Lokomotiv Moscow,30, FW,3(5),356,1,1,1.8,0.5,0.3,0.8,0.3,1.0,2.3
260,6.5,Pontus Almqvist FC Rostov,22, AM(L),11(8),1010,1,1,1.0,0.5,0.8,1.3,0.1,0.8,2.1
261,6.5,Oleg Aleinik FC Rotor Volgograd,32, DMC,20(3),1785,-,-,1.0,0.7,0.2,1.3,0.1,0.6,1.1
262,6.5,Igor Smolnikov FC Krasnodar,33, D(LR),17(6),1359,-,1,0.3,0.5,0.3,0.7,0.1,0.2,0.9
263,6.49,Guram Tetrashvili FC Tambov,33, D(R),10(2),862,-,-,0.6,0.3,0.3,1.2,0.1,0.3,1.1
264,6.49,Branko Jovicic Ural,28, M(CL),19,1493,-,1,0.7,0.3,0.1,0.5,-,0.7,0.8
265,6.49,Zelimkhan Bakaev Spartak Moscow,25, AM(CLR),13(10),984,1,5,1.0,1.0,0.7,0.8,-,0.7,1.1
266,6.49,Solomon Kvirkvelia FC Rotor Volgograd,29, D(C),18(1),1625,-,-,0.3,0.1,-,0.4,-,-,0.2
267,6.48,Pavel Mogilevets Khimki,28, DMC,7(6),663,1,1,0.3,0.8,0.3,0.2,-,1.2,1.8
268,6.48,Aleksandr Dovbnya Arsenal Tula,25, D(C),11(2),996,-,-,0.3,0.2,0.2,0.4,-,0.1,0.2
269,6.47,Danila Prokhin Zenit,20, D(C),1(4),147,-,-,0.2,0.2,-,0.4,-,-,0.4
270,6.46,Artem Sokol Arsenal Tula,24, D(C),10(5),923,-,1,0.2,0.3,0.2,0.1,0.1,0.4,0.3
271,6.46,Yuri Kovalev Arsenal Tula,28, M(LR),8(3),648,1,2,0.6,0.5,0.5,1.4,0.2,0.3,1.9
272,6.46,Nikolai Rasskazov Arsenal Tula,23, D(CR),15(1),1239,-,-,0.2,0.4,0.6,0.3,0.1,0.6,0.9
273,6.45,Pavel Karasev FC Tambov,29, DMC,15(4),1386,1,2,0.1,0.6,0.2,0.8,-,0.6,0.7
274,6.45,Nikolay Poyarkov FC Rostov,22, D(L),12(5),1162,-,-,0.2,0.8,0.6,1.1,0.2,0.4,0.9
275,6.45,Kirill Kravtsov Zenit,19, Midfielder,0(4),79,-,-,0.3,0.5,0.3,0.8,-,0.3,0.5
276,6.45,Stanislav Magkeev Lokomotiv Moscow,22, D(C),12(12),1248,-,-,0.3,0.3,0.1,0.4,-,0.3,0.8
277,6.45,Stanislav Agkatsev FC Krasnodar,19, Goalkeeper,2,180,-,-,-,-,-,0.5,-,-,0.5
278,6.44,Evgeni Shlyakov FC Tambov,30, D(L),11(5),1097,-,-,0.1,0.6,0.3,1.4,0.2,0.8,0.9
279,6.44,Maksim Belyaev Arsenal Tula,30, D(C),15(1),1381,-,-,0.3,0.1,0.1,0.5,-,-,0.1
280,6.44,Marat Bystrov FK Akhmat,29, D(LR),15(7),1251,-,1,0.5,0.6,0.5,0.6,0.1,0.9,1
281,6.44,Daniil Shamkin Zenit,19, Forward,0(3),39,-,1,0.7,0.3,-,-,-,0.3,-
282,6.43,Nikolay Komlichenko Dinamo Moscow,26, FW,11(14),1084,4,-,1.1,0.5,0.2,1.3,0.3,0.8,1
283,6.43,Aleksey Rybin FC Tambov,33, D(R),13,1039,-,1,0.2,0.9,0.1,0.8,0.2,0.4,0.4
284,6.43,Anton Shvets FK Akhmat,28, D(C),14(7),1209,1,-,0.7,0.4,0.4,1,0.1,0.4,0.5
285,6.43,Charles Kaboré Dinamo Moscow,33, M(C),9(10),868,-,-,0.3,0.2,0.1,1.2,-,0.4,0.4
286,6.43,Georgy Makhatadze FC Rostov,23, M(C),8(2),482,1,-,0.8,0.2,0.2,0.4,-,0.5,1.6
287,6.43,Vyacheslav Krotov FC Ufa,28, D(R),19(5),1426,2,-,1.1,0.9,0.5,0.8,0.1,0.9,1.6
288,6.43,Aleksandr Denisov Arsenal Tula,32, D(C),1(1),59,-,-,-,-,-,-,-,-,-
289,6.42,Aleksandr Pavlovets FC Rostov,25, Defender,2(3),233,-,-,-,0.2,-,0.4,-,-,-
290,6.42,Aleksandr Zuev Rubin Kazan,25, D(LR),13(10),1105,-,-,0.4,0.5,0.2,0.6,-,0.6,0.4
291,6.42,Eldor Shomurodov FC Rostov,26, FW,8,646,-,-,1.6,1,0.9,0.8,0.5,1.9,3
292,6.42,Vyacheslav Podberezkin Ural,29, M(CLR),12(7),976,1,-,0.2,0.3,0.3,0.6,-,0.6,0.9
293,6.42,Mihail Levashov Arsenal Tula,30, GK,3,270,-,-,-,-,-,-,-,-,-
294,6.42,Shapi Suleymanov FC Krasnodar,21, AM(R),8(19),945,4,-,1.4,0.8,0.4,0.7,0.1,1.3,0.7
295,6.41,Ionut Nedelcearu FC Ufa,25, D(C),9,810,-,1,0.2,0.3,0.2,0.6,-,0.2,0.1
296,6.41,Kirill Panchenko FC Tambov,32, AM(CL),6(4),526,1,1,1.8,0.3,0.1,0.7,-,0.5,1.2
297,6.41,Kirill Kombarov Arsenal Tula,34, D(R),3(1),203,-,-,0.8,0.3,-,0.5,-,-,0.5
298,6.41,Leon Sabua FC Krasnodar,21, Midfielder,0(2),44,1,-,0.5,-,-,-,-,-,-
299,6.41,Evans Kangwa Arsenal Tula,29, AM(CLR),19(6),1626,4,2,1,0.6,0.7,1.2,0.4,0.8,2.3
300,6.41,Dmitri Rybchinskiy Lokomotiv Moscow,23, D(R),18(8),1478,2,2,0.6,0.8,0.4,0.4,-,0.7,1.5
301,6.4,Arseni Logashov Khimki,30, D(CR),5(2),453,-,-,0.6,0.4,0.3,0.9,-,0.3,0.3
302,6.4,Ivelin Popov FC Rostov,34, M(CLR),2,145,-,-,1.5,-,1,1,-,1.5,1.5
303,6.4,Bojan Jokic FC Ufa,35, D(CL),23(1),1969,1,-,0.2,0.5,0.1,1,-,0.2,0.7
304,6.4,Ilya Gaponov Spartak Moscow,24, D(C),3(8),402,-,-,0.3,0.1,0.2,0.2,-,-,0.3
305,6.4,Sergei Makarov FC Rotor Volgograd,25, D(R),26,2240,-,2,0.3,0.5,0.2,0.5,-,0.3,0.5
306,6.39,Danila Khotulev Zenit,19, Defender,1(3),111,-,-,0.3,-,-,-,-,-,-
307,6.39,Evgeni Lutsenko Arsenal Tula,34, FW,14(5),1145,2,1,0.9,0.7,0.3,0.7,0.2,0.7,1.3
308,6.38,Ilzat Akhmetov CSKA Moscow,23, M(CR),8(6),700,-,1,0.6,0.4,0.5,0.1,-,0.4,0.9
309,6.38,Ilya Kamyshev Khimki,24, M(C),3(4),284,-,-,0.4,0.3,0.1,0.4,-,0.6,1.6
310,6.38,Maximilian Philipp Dinamo Moscow,27, AM(CLR),4(3),393,1,-,1.3,0.9,0.3,0.7,0.3,0.4,1.4
311,6.38,Sébastien Thill FC Tambov,27, DMC,2(5),321,-,1,0.9,1.1,0.3,0.4,0.1,-,1.3
312,6.38,Kirill Bozhenov Khimki,20, D(R),26,2279,1,-,0.5,0.6,0.3,1.0,0.1,0.8,1.3
313,6.38,Vitali Lisakovich Lokomotiv Moscow,23, FW,8(18),1018,2,4,1.2,0.5,0.3,0.5,0.2,0.8,1.3
314,6.37,Vladislav Panteleev Arsenal Tula,25, AM(CR),11(8),910,1,2,0.9,0.7,0.1,0.5,0.1,0.3,0.9
315,6.37,Artyom Arkhipov FC Tambov,24, FW,10(1),820,3,-,1.5,1.1,0.5,1.5,1.1,0.6,2.0
316,6.36,Roman Tugarev FC Rostov,23, AM(R),7(9),704,1,-,1.1,0.4,0.5,0.8,0.1,0.4,1.6
317,6.36,Maksim Glushenkov Khimki,22, FW,2(4),245,2,-,1.0,-,0.5,1.0,0.3,1,0.5
318,6.36,Sly Dinamo Moscow,31, AM(CL),5(12),637,1,-,1.4,0.3,0.5,0.9,0.4,0.2,0.6
319,6.36,Aleksandr Rudenko PFC Sochi,22, Forward,7(13),676,2,1,1.0,0.3,0.7,0.8,0.1,0.9,1.6
320,6.36,Ari FC Krasnodar,35, AM(R),3(6),203,2,-,0.9,0.4,0.6,0.6,0.7,-,0.7
321,6.36,Gia Grigalava Arsenal Tula,32, D(CL),18,1513,-,-,0.5,0.4,0.1,1.2,-,0.2,0.5
322,6.36,Oston Urunov FC Ufa,20, AM(C),4(4),321,-,-,0.8,0.8,1.1,0.4,0.3,1.1,1.8
323,6.36,Egor Shamov Arsenal Tula,27, GK,18(1),1624,-,-,-,0.1,-,0.2,-,-,-
324,6.36,Mikhail Kostyukov FC Tambov,30, M(CLR),11(5),990,1,1,1.3,0.6,0.6,1.6,0.2,0.9,1.6
325,6.35,Maksim Martusevich Khimki,26, Midfielder,4(2),393,-,-,0.3,0.8,1.2,1.8,-,0.2,1
326,6.35,Dmitriy Chistyakov FC Rostov,27, D(C),1(1),91,-,-,-,-,-,-,-,-,-
327,6.35,Marco Aratore Ural,30, AM(L),2,147,-,-,2,1.5,0.5,0.5,-,1.5,1
328,6.35,Aleksandre Karapetian FC Tambov,33, FW,12(4),916,3,-,1.5,0.2,0.1,0.4,0.5,1.6,1.6
329,6.35,George Melkadze FK Akhmat,24, AM(CL),12(7),1108,3,1,1.8,0.7,0.6,0.9,0.3,1.7,2.2
330,6.34,Vitali Shakhov FC Tambov,30, D(C),9(3),728,-,-,0.1,-,0.2,0.4,-,-,0.2
331,6.33,Armin Gigovic FC Rostov,19, M(C),9(8),916,1,-,1.2,0.5,0.2,0.6,-,0.5,1.2
332,6.33,Taras Burlak Arsenal Tula,31, D(C),13(2),1147,-,-,0.5,0.1,0.1,0.3,-,-,0.1
333,6.33,Rodion Syamuk FC Tambov,32, GK,5,450,-,-,-,-,-,0.2,-,-,-
334,6.33,Kirill Klimov FC Tambov,20, Forward,5(6),474,1,-,0.6,0.5,1.1,0.8,-,0.8,1.7
335,6.33,Ladislav Almási FK Akhmat,22, Forward,1(7),274,-,1,1.3,0.1,0.1,0.8,0.5,0.4,0.6
336,6.32,Danil Lipovoy Dinamo Moscow,22, M(R),0(2),43,-,-,-,-,-,0.5,-,0.5,1.5
337,6.32,Aleksandr Sukhov FC Ufa,35, D(LR),12(2),981,-,1,0.2,0.4,0.3,0.4,0.1,0.6,0.9
338,6.32,Vladimir Obukhov FC Tambov,29, FW,6(3),510,-,-,1.4,1,0.2,1.3,0.3,0.6,1.3
339,6.32,Nayair Tiknizyan CSKA Moscow,22, D(L),8(20),923,2,-,0.6,0.6,0.2,0.3,0.1,0.6,1
340,6.32,Pavel Alikin FC Ufa,37, D(CL),7(3),656,1,-,0.2,0.1,-,0.3,-,-,0.1
341,6.31,Azer Aliev FC Tambov,27, D(L),8(2),779,1,1,0.7,0.7,0.6,0.5,0.2,0.5,1.3
342,6.31,Nikita Chicherin FC Tambov,31, D(CR),8(2),771,-,-,0.2,0.2,0.2,0.1,-,0.3,0.4
343,6.3,Ilya Shkurin CSKA Moscow,22, FW,3(6),361,3,-,1.0,0.8,0.1,0.2,0.9,0.9,1.0
344,6.3,Kristijan Bistrovic CSKA Moscow,23, DMC,1(13),228,2,-,0.6,0.3,0.2,-,-,-,0.3
345,6.3,Mikhail Tikhonov Khimki,23, Defender,2(3),241,-,-,0.4,0.4,0.2,-,-,-,0.8
346,6.3,Elmir Nabiullin PFC Sochi,26, D(L),7(9),700,-,1,0.4,0.4,0.1,0.6,0.1,0.2,0.8
347,6.29,Gabriel Iancu FK Akhmat,27, Forward,2(4),177,-,-,1.7,-,0.3,0.2,-,0.7,0.7
348,6.29,Maksim Glushenkov Spartak Moscow,22, FW,1(4),87,-,-,1.4,0.6,0.4,-,-,0.2,0.2
349,6.28,Kirill Folmer FC Ufa,21, Midfielder,6(7),520,-,-,0.4,0.8,0.3,0.5,0.2,0.2,0.9
350,6.28,Leon Musaev Rubin Kazan,22, DMC,5(5),293,-,-,0.4,0.1,0.3,0.6,-,0.2,0.2
351,6.28,Oleg Ivanov FK Akhmat,35, M(C),3(10),415,-,1,0.4,0.2,0.3,0.5,-,0.6,0.4
352,6.28,Aleksandr Denisov FC Tambov,32, D(C),10,828,-,-,0.2,-,-,0.3,-,0.1,0.3
353,6.28,Maksim Barsov PFC Sochi,28, Forward,0(4),50,1,-,0.3,0.3,-,-,0.3,-,0.5
354,6.28,Nicholas Lawrence Anwan FC Tambov,20, Midfielder,1(1),95,-,-,0.5,-,1,3,-,2.5,3.0
355,6.27,Evgeni Pesegov FC Rotor Volgograd,32, DMC,15(9),1315,-,-,0.1,0.4,0.1,0.9,-,0.4,0.4
356,6.27,Yuri Bavin FC Tambov,27, M(C),10,893,-,-,0.9,0.3,0.4,1.3,-,1.2,1.9
357,6.27,Yuri Bavin Ural,27, M(C),3(4),301,-,-,0.1,0.6,0.4,1,-,1.4,0.9
358,6.27,Senin Sebai Khimki,27, FW,5(3),373,-,1,0.9,0.6,0.5,0.9,0.6,0.6,1.5
359,6.27,Igor Konovalov Arsenal Tula,25, DMC,3(6),424,-,-,-,0.2,0.1,0.4,-,0.2,0.3
360,6.26,Varazdat Haroyan FC Tambov,29, D(C),8,693,-,-,0.4,-,0.4,0.5,-,-,0.8
361,6.26,Kirill Panchenko Arsenal Tula,32, AM(CL),10(6),897,2,-,2.7,0.4,0.3,0.5,0.2,0.6,1.2
362,6.26,Lechii Sadulaev FK Akhmat,21, Midfielder,2(16),372,1,-,0.3,0.3,0.4,1,0.1,0.4,1.2
363,6.26,Dmitriy Stotskiy FC Krasnodar,31, D(LR),3(3),281,1,-,0.3,0.2,-,0.2,-,0.3,0.2
364,6.26,Eduard Spertsyan FC Krasnodar,21, AM(C),2(3),140,-,-,-,0.4,-,-,-,1,-
365,6.25,Aleksey Evseev Ural,27, AM(L),2(16),529,1,-,0.8,0.2,0.2,0.4,0.1,0.2,0.4
366,6.25,Kamil Mullin FC Rotor Volgograd,27, FW,16(9),1535,3,-,1.1,0.6,0.3,0.4,0.2,0.8,1.4
367,6.25,Islambek Kuat Khimki,28, DMC,5(1),358,-,-,0.2,0.5,0.2,0.3,-,0.3,0.5
368,6.25,Catalin Carp FC Ufa,28, DMC,9(3),763,-,-,0.6,0.2,-,0.9,-,0.4,0.2
369,6.25,Azat Bayryev FC Rotor Volgograd,32, D(C),12(4),1048,-,-,-,0.2,0.1,0.1,-,-,0.1
370,6.24,Zaurbek Pliev Dinamo Moscow,30, D(CL),1(6),220,-,-,0.3,0.1,-,0.3,0.1,0.1,-
371,6.24,Bruno Fuchs CSKA Moscow,22, D(C),0(1),12,-,-,-,-,-,-,-,-,-
372,6.24,Evgeni Markov FC Krasnodar,27, FW,2(5),213,-,1,0.6,0.1,0.1,0.3,0.6,0.4,1.1
373,6.24,Danil Prutsev PFC Sochi,21, M(C),4(16),587,-,-,0.1,0.6,0.3,0.5,0.1,0.5,0.4
374,6.23,Andrés Ponce FC Rotor Volgograd,25, FW,11(3),996,2,-,1.4,0.5,0.1,0.8,0.4,1.1,1.6
375,6.23,Artur Sokhiev FC Rostov,19, Forward,0(3),53,-,1,0.3,0.3,-,-,0.7,-,0.7
376,6.23,Lovro Bizjak FC Ufa,28, FW,3(4),277,1,1,0.9,0.7,0.3,0.1,1.1,0.7,1.4
377,6.23,Nikolay Giorgobiani FC Ufa,24, Midfielder,0(4),105,-,-,0.3,0.8,0.8,0.5,0.3,0.8,0.5
378,6.23,Catalin Carp FC Tambov,28, DMC,8(1),603,-,-,1.3,0.2,0.2,1.7,-,1.1,0.9
379,6.22,Anatoliy Nemchenko PFC Sochi,21, Midfielder,0(2),26,-,-,0.5,-,-,0.5,-,-,1.5
380,6.22,Vladimir Kabakhidze FC Tambov,22, M(C),10(6),831,-,1,0.3,0.3,0.6,1.4,-,0.6,1.1
381,6.22,Vladislav Karapuzov Dinamo Moscow,21, M(R),0(5),128,-,-,0.4,0.2,0.6,0.2,-,0.6,0.4
382,6.22,Artem Shabolin Ural,21, Midfielder,0(9),85,1,-,0.1,0.1,0.3,0.2,0.2,0.2,0.3
383,6.22,Andrey Eshchenko Spartak Moscow,37, D(LR),0(15),185,-,-,-,0.2,0.1,0.1,-,0.3,0.1
384,6.22,Anton Terekhov Dinamo Moscow,23, AM(CR),2(5),146,-,-,1,0.3,-,0.4,-,0.4,0.1
385,6.21,Andrei Panyukov Ural,27, FW,8(8),725,1,-,0.9,0.3,0.1,0.9,0.6,0.3,1.3
386,6.2,Armen Manucharyan FC Rotor Volgograd,26, Defender,4(3),304,-,-,0.3,0.3,0.4,0.4,-,-,0.6
387,6.2,Sergey Slepov Dinamo Moscow,22, Defender,2(2),177,-,-,0.5,-,-,0.5,-,-,0.3
388,6.2,Patricio Matricardi FC Rotor Volgograd,27, D(C),2,176,-,-,0.5,-,-,-,-,-,-
389,6.2,Nikita Medvedev Rubin Kazan,26, GK,4,360,-,-,-,-,0.3,0.3,-,-,-
390,6.2,Azer Aliev FC Ufa,27, D(L),11(3),1001,1,-,0.6,0.8,0.1,0.5,0.1,0.7,0.9
391,6.2,Jorrit Hendrix Spartak Moscow,26, D(C),1(9),213,-,-,0.4,0.2,0.3,0.4,-,0.2,0.4
392,6.2,Valeri Gromyko Arsenal Tula,24, Midfielder,4(12),568,-,1,0.6,0.4,0.1,0.8,0.1,0.3,0.7
393,6.19,Artem Golubev FC Ufa,22, M(C),13(13),1266,1,-,0.4,0.2,-,0.7,0.1,0.3,0.9
394,6.19,Denis Kaykov FC Tambov,24, D(C),9,792,1,-,0.4,-,0.1,0.7,-,0.1,0.2
395,6.18,Kamran Aliev Khimki,23, Forward,4(7),432,1,-,0.6,0.5,0.4,0.5,0.1,0.8,1.4
396,6.18,Sergey Serchenkov FC Rotor Volgograd,24, AM(R),4(12),491,1,1,0.8,0.4,0.1,0.7,0.1,0.6,0.7
397,6.18,Mikhail Merkulov Rubin Kazan,27, D(L),8(1),631,-,-,0.6,0.4,0.2,0.8,-,0.4,0.8
398,6.18,Ambroise Oyongo FC Krasnodar,30, D(LR),0(1),13,-,-,-,-,-,1.0,-,-,-
399,6.18,Adolfo Gaich CSKA Moscow,22, FW,2(11),302,-,1,0.6,0.6,-,0.1,0.2,0.2,0.7
400,6.18,Dmitri Sysuev FC Ufa,33, AM(C),3(19),575,-,2,0.4,0.3,0.1,0.7,0.2,0.3,0.5
401,6.18,Ruslan Kambolov FC Krasnodar,31, D(C),1(9),143,-,1,0.4,0.3,-,0.5,-,-,0.2
402,6.18,Kirill Folmer FC Rostov,21, Midfielder,1(5),116,-,-,1,0.5,0.2,0.3,0.2,0.3,0.5
403,6.17,Nikita Kalugin PFC Sochi,23, D(CR),0(1),13,-,-,-,-,-,-,-,-,-
404,6.17,Giorgi Shelia FK Akhmat,32, GK,16,1440,-,-,-,-,-,0.3,-,-,-
405,6.17,Roman Emeljanov Ural,29, D(C),4(7),485,-,-,0.5,0.1,0.4,0.8,-,0.4,0.3
406,6.17,Luka Djordjevic Arsenal Tula,27, FW,10(4),847,2,-,1.1,0.6,0.3,1.6,0.4,1.3,1.6
407,6.17,Zuriko Davitashvili Rubin Kazan,20, AM(CLR),1(1),76,-,-,1,-,-,0.5,-,0.5,-
408,6.16,Leon Musaev Zenit,22, DMC,0(3),50,-,-,0.3,-,-,-,-,-,0.7
409,6.16,Emiliano Rigoni Zenit,28, M(CLR),1(6),156,-,-,0.4,0.3,-,0.3,-,-,0.7
410,6.16,Konstantin Rausch Dinamo Moscow,31, D(L),0(4),36,1,-,0.3,0.5,-,-,-,-,-
411,6.16,Roman Minaev FC Tambov,23, Forward,2(4),199,-,-,0.3,0.3,0.5,0.8,-,1,1.3
412,6.16,Sergey Chibisov Zenit,21, Defender,0(1),12,-,-,-,1,-,-,-,-,-
413,6.16,Vyacheslav Litvinov FC Krasnodar,20, Defender,1(1),159,-,-,-,-,-,-,-,0.5,0.5
414,6.16,Ivan Ignatjev Rubin Kazan,22, FW,8(9),688,2,2,1.4,0.5,0.1,0.5,0.1,0.6,1.1
415,6.15,Mukhammad Sultanov FC Rotor Volgograd,28, Midfielder,3(2),254,-,-,1,0.4,-,0.8,0.2,0.8,1.8
416,6.15,Dmitriy Poloz PFC Sochi,30, AM(CLR),3,182,1,-,1.7,1.3,-,-,0.3,1,1.3
417,6.15,Igor Konovalov Rubin Kazan,25, DMC,2(4),195,-,-,0.2,0.5,0.2,0.3,-,0.2,-
418,6.15,Artur Nigmatullin Arsenal Tula,30, GK,9,806,-,-,-,-,-,0.1,-,-,-
419,6.15,Jaka Bijol CSKA Moscow,22, D(C),0(5),61,-,-,-,-,-,-,-,-,0.2
420,6.15,Dmitriy Tarasov Rubin Kazan,34, DMC,1(6),146,-,-,-,0.3,-,0.1,-,0.1,0.1
421,6.14,Anton Terekhov FC Tambov,23, AM(CR),5(6),496,-,-,0.8,0.1,0.5,0.7,-,0.5,1.5
422,6.14,Aleksandr Golovnya FC Tambov,23, Defender,0(1),17,-,-,-,1,-,-,-,-,-
423,6.14,Andrei Murnin Khimki,36, Midfielder,2(2),168,-,-,-,0.3,-,1,-,-,0.3
424,6.14,Igor Bezdenezhnykh FC Ufa,25, DMC,4(4),400,-,-,1.4,0.4,0.3,0.8,0.1,0.1,0.9
425,6.14,Vladislav Yakovlev CSKA Moscow,19, Forward,0(2),15,-,-,0.5,0.5,-,-,-,-,-
426,6.13,Slobodan Rajkovic Lokomotiv Moscow,32, D(C),4(1),309,-,-,0.6,0.2,0.2,-,-,0.2,0.4
427,6.13,Maksim Turishchev FC Rostov,19, Forward,0(1),1,-,-,-,-,-,-,-,-,-
428,6.13,Nikita Belousov FC Ufa,19, Midfielder,0(2),19,-,-,-,-,0.5,-,-,0.5,-
429,6.13,Vladimir Moskvichev Dinamo Moscow,21, Midfielder,0(2),8,-,-,-,-,-,-,-,-,-
430,6.12,Vladimir Medved FC Rotor Volgograd,22, Midfielder,0(3),38,-,-,-,0.3,0.7,0.7,-,0.3,0.3
431,6.12,Idris Umaev FK Akhmat,22, Forward,2(2),107,-,-,0.8,0.5,0.3,0.3,-,-,0.5
432,6.12,Aleks Matsukatov FC Krasnodar,22, Midfielder,0(6),66,-,-,0.2,0.2,0.5,0.5,-,0.5,1.2
