,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
216,Ade FC Tambov,39, D(C),,10(2),861,0.9,1.7,0.4,0.2,4.3,0.5,0.3,-,6.57
217,Egor Sorokin FC Krasnodar,26, D(C),,13(2),1172,0.9,2.7,0.8,0.5,3.2,0.1,0.9,-,6.57
218,Pavel Maslov Spartak Moscow,21, D(C),,24(1),2108,1.6,2.0,1.3,0.3,1.6,0.3,0.7,2,6.57
219,Roman Neustädter Dinamo Moscow,33, D(C),M(C),10(6),1006,0.8,1.8,1.3,0.3,1.1,0.4,0.4,-,6.57
220,Ivan Miladinovic PFC Sochi,27, D(C),,18(6),1773,0.8,1.3,0.8,0.3,2.6,0.5,0.3,-,6.57
221,Ivan Novoseltsev PFC Sochi,30, D(CLR),,11(4),906,1.1,1,0.3,0.1,1.7,0.2,0.1,-,6.57
222,Georgy Schennikov CSKA Moscow,30, D(L),M(L),20(2),1743,1.4,1.2,1.1,0.1,1.3,0.6,0.1,-,6.57
223,Silvije Begic Rubin Kazan,28, D(C),,15(3),1450,0.9,1.3,0.4,0.6,4.3,0.5,0.8,-,6.57
224,Aleksandr Dolgov Khimki,23, Forward,,2(4),195,0.3,-,0.5,-,0.3,0.2,-,-,6.57
225,Ilya Zhigulev FC Rotor Volgograd,25, M(C),,23(3),2061,2.2,1,1.5,-,0.7,0.9,0.2,-,6.56
226,Sergey Parshivlyuk Dinamo Moscow,32, D(R),M(R),21(1),1760,1.6,2,1.3,0.1,1.1,0.5,-,-,6.56
227,Aleksandr Troshechkin Khimki,25, DMC,,22(2),1845,1.1,1.5,1.6,0.1,1.5,0.5,0.4,-,6.56
228,Daniil Khlusevich Arsenal Tula,20, D(R),M(R),13(12),1243,1.4,0.6,1.2,-,0.6,0.8,-,-,6.56
229,Timur Zhamaletdinov FC Ufa,24, FW,,20(8),1765,0.6,0.4,1.1,-,0.5,0.3,-,-,6.56
230,Vadim Karpov CSKA Moscow,19, D(C),,10(2),825,0.6,0.4,0.4,0.4,2.3,0.1,0.5,-,6.55
231,Mikhail Kerzhakov Zenit,34, GK,,18,1582,-,-,-,-,0.5,-,-,-,6.55
232,Jimmy Tabidze FC Ufa,25, D(C),,22,1820,1.6,1.6,1.3,0.7,2.7,0.6,0.6,-,6.55
233,François Kamano Lokomotiv Moscow,25, M(CLR),FW,19(6),1380,0.6,0.3,0.8,-,0.2,0.2,-,-,6.55
234,Mikhail Kostyukov Rubin Kazan,30, M(CLR),FW,3(5),330,0.5,0.5,1,-,1.3,0.3,0.5,-,6.55
235,Evgeni Chernov FC Krasnodar,29, D(L),M(L),14(4),1263,0.9,1.3,0.6,0.1,2.8,0.4,0.3,-,6.54
236,Arshak Koryan Khimki,26, AM(R),,9(5),718,0.9,0.8,1.2,-,0.1,0.7,0.1,-,6.54
237,Dmitriy Poloz FC Rostov,30, AM(CLR),FW,18(8),1641,0.3,0.2,0.7,-,0.6,0.4,0.1,-,6.54
238,Evgeni Chernov FC Rostov,29, D(L),M(L),8(1),713,1,1.3,0.7,-,2.2,0.4,0.3,-,6.54
239,Soltmurad Bakaev Rubin Kazan,22, AM(LR),,16(12),1260,1.1,0.5,1,-,0.3,0.6,-,-,6.53
240,Éder Lokomotiv Moscow,33, FW,,12(8),1090,0.6,0.2,1.4,-,0.6,0.3,0.2,-,6.53
241,Daniil Utkin FC Krasnodar,22, M(C),,9(11),899,0.9,0.3,0.4,-,0.5,0.1,0.1,-,6.53
242,Mohamed Konate Khimki,23, FW,,15(11),1528,0.2,0.2,1.5,-,0.8,0.2,0.1,-,6.53
243,Grigory Morozov FC Ufa,27, D(CLR),M(R),9(4),851,1.5,1,1.2,0.1,1,0.6,-,-,6.53
244,Flamarion Junior FC Rotor Volgograd,25, AM(CR),,18(2),1528,0.4,0.6,1.2,-,0.3,0.2,0.1,-,6.52
245,Aleksey Gritsaenko FC Tambov,26, D(C),,10,797,1.0,2.2,0.8,0.4,4.2,0.2,0.6,-,6.52
246,Ilya Kutepov Spartak Moscow,28, D(C),,10(6),851,1.3,1.5,0.7,0.3,1.5,0.4,0.7,1,6.52
247,Anton Piskunov FC Rotor Volgograd,32, Defender,,4,347,2.0,0.8,0.5,0.5,3,2.3,0.5,-,6.52
248,Danila Sukhomlinov FC Rostov,19, Midfielder,,0(3),103,2.0,-,1.7,-,-,1.0,-,-,6.52
249,Ilya Martynov FC Tambov,21, D(C),,5(1),430,2.3,2.2,0.7,0.2,4.8,0.8,0.7,-,6.52
250,Ramazan Gadzhimuradov Ural,23, AM(R),,6(5),595,0.7,0.4,1.9,-,0.2,0.5,-,-,6.52
251,Khoren Bayramyan FC Rostov,29, D(LR),M(CL),14(9),1288,0.7,0.7,0.5,-,0.2,0.4,-,-,6.52
252,Vladislav Karapuzov FC Tambov,21, M(R),,10,835,2.3,0.7,0.8,0.1,2.4,1.5,-,-,6.52
253,Nikolay Kipiani FC Rotor Volgograd,24, AM(R),,10(4),854,1.1,0.4,0.7,-,0.6,0.7,0.3,-,6.51
254,Dmitri Efremov Ural,26, M(LR),,5(5),490,1.3,0.6,0.7,-,-,1.0,-,-,6.51
255,Daniil Krugovoy Zenit,23, D(L),M(L),5(14),590,0.7,0.5,0.1,0.1,0.4,0.2,0.1,-,6.51
256,Arnór Sigurdsson CSKA Moscow,22, AM(CLR),FW,10(13),892,0.2,0.2,0.5,-,-,0.4,0.1,-,6.51
257,Danijel Miskic Ural,28, M(C),,21(5),1760,1.3,1.0,1.0,0.1,1,0.5,0.2,-,6.51
258,Goran Causic Arsenal Tula,29, M(C),,21(1),1799,1.6,1.1,1.5,-,0.7,0.2,0.4,-,6.5
259,Zé Luís Lokomotiv Moscow,30, FW,,3(5),356,0.6,0.3,0.6,-,0.4,0.3,-,-,6.5
260,Pontus Almqvist FC Rostov,22, AM(L),FW,11(8),1010,1.0,0.3,1.2,0.1,0.2,0.6,0.1,-,6.5
261,Oleg Aleinik FC Rotor Volgograd,32, DMC,,20(3),1785,2.0,1.5,1.5,-,1.7,0.9,0.3,-,6.5
262,Igor Smolnikov FC Krasnodar,33, D(LR),M(R),17(6),1359,0.9,1.2,0.8,-,0.7,0.2,-,-,6.5
263,Guram Tetrashvili FC Tambov,33, D(R),DMC,10(2),862,1.7,2.1,1.1,-,0.4,0.8,0.3,-,6.49
264,Branko Jovicic Ural,28, M(CL),,19,1493,1.6,1.5,1.4,0.1,0.7,0.5,0.4,-,6.49
265,Zelimkhan Bakaev Spartak Moscow,25, AM(CLR),,13(10),984,0.5,0.1,1.2,-,0.3,0.3,-,-,6.49
266,Solomon Kvirkvelia FC Rotor Volgograd,29, D(C),,18(1),1625,0.5,2.0,0.4,0.4,6.6,0.2,1.1,1,6.49
267,Pavel Mogilevets Khimki,28, DMC,,7(6),663,1.3,1.0,0.3,-,0.7,1.0,0.2,-,6.48
268,Aleksandr Dovbnya Arsenal Tula,25, D(C),,11(2),996,1.2,1.6,0.8,0.5,3.0,0.5,0.5,-,6.48
269,Danila Prokhin Zenit,20, D(C),,1(4),147,0.4,0.6,0.2,-,1.2,0.4,0.2,-,6.47
270,Artem Sokol Arsenal Tula,24, D(C),,10(5),923,1.3,1.1,1.3,0.1,1.3,0.4,0.4,-,6.46
271,Yuri Kovalev Arsenal Tula,28, M(LR),,8(3),648,0.7,0.5,1.1,-,0.5,0.5,-,-,6.46
272,Nikolai Rasskazov Arsenal Tula,23, D(CR),M(R),15(1),1239,2.2,1.3,1.3,0.2,1.7,0.6,0.1,-,6.46
273,Pavel Karasev FC Tambov,29, DMC,,15(4),1386,1.2,0.8,0.6,0.1,0.7,0.4,-,-,6.45
274,Nikolay Poyarkov FC Rostov,22, D(L),,12(5),1162,1.4,0.9,0.9,0.2,0.9,0.5,0.2,1,6.45
275,Kirill Kravtsov Zenit,19, Midfielder,,0(4),79,1.3,-,0.3,-,-,-,-,-,6.45
276,Stanislav Magkeev Lokomotiv Moscow,22, D(C),DMC,12(12),1248,0.9,1.4,1,-,1.2,0.3,0.3,-,6.45
277,Stanislav Agkatsev FC Krasnodar,19, Goalkeeper,,2,180,-,-,-,-,0.5,-,-,-,6.45
278,Evgeni Shlyakov FC Tambov,30, D(L),M(L),11(5),1097,1.4,1.2,1.1,0.1,0.7,0.5,0.3,-,6.44
279,Maksim Belyaev Arsenal Tula,30, D(C),,15(1),1381,0.9,1.8,1.4,0.9,4.9,0.3,0.1,1,6.44
280,Marat Bystrov FK Akhmat,29, D(LR),M(R),15(7),1251,1.3,0.8,1.0,0.1,0.7,0.7,0.1,-,6.44
281,Daniil Shamkin Zenit,19, Forward,,0(3),39,-,0.3,0.3,-,-,0.3,-,-,6.44
282,Nikolay Komlichenko Dinamo Moscow,26, FW,,11(14),1084,0.2,0.2,0.9,-,0.3,0.1,-,-,6.43
283,Aleksey Rybin FC Tambov,33, D(R),M(R),13,1039,1,1.5,0.5,0.1,1,0.8,0.2,-,6.43
284,Anton Shvets FK Akhmat,28, D(C),DMC,14(7),1209,1.9,0.7,1.7,-,0.6,0.6,0.3,-,6.43
285,Charles Kaboré Dinamo Moscow,33, M(C),,9(10),868,1.4,1.2,0.8,0.1,0.2,0.8,0.4,-,6.43
286,Georgy Makhatadze FC Rostov,23, M(C),,8(2),482,0.9,0.9,0.2,-,0.3,0.3,-,-,6.43
287,Vyacheslav Krotov FC Ufa,28, D(R),M(CLR),19(5),1426,0.7,0.5,1.0,0.1,0.8,0.2,0.1,-,6.43
288,Aleksandr Denisov Arsenal Tula,32, D(C),,1(1),59,1,1.0,0.5,-,0.5,-,0.5,-,6.43
289,Aleksandr Pavlovets FC Rostov,25, Defender,,2(3),233,0.8,1.4,1.4,-,2.8,0.2,1,-,6.42
290,Aleksandr Zuev Rubin Kazan,25, D(LR),M(CLR),13(10),1105,1.5,0.6,1.1,0.1,0.7,0.3,0.1,-,6.42
291,Eldor Shomurodov FC Rostov,26, FW,,8,646,0.3,0.5,1.8,-,0.5,0.3,-,-,6.42
292,Vyacheslav Podberezkin Ural,29, M(CLR),,12(7),976,0.8,0.8,0.7,-,0.3,0.6,0.1,-,6.42
293,Mihail Levashov Arsenal Tula,30, GK,,3,270,-,-,-,-,0.7,-,-,-,6.42
294,Shapi Suleymanov FC Krasnodar,21, AM(R),,8(19),945,0.5,0.1,0.2,-,0.2,0.3,-,-,6.42
295,Ionut Nedelcearu FC Ufa,25, D(C),,9,810,0.8,2.6,0.9,0.2,3.3,0.4,0.7,-,6.41
296,Kirill Panchenko FC Tambov,32, AM(CL),FW,6(4),526,0.4,0.4,0.6,-,0.2,0.5,0.1,-,6.41
297,Kirill Kombarov Arsenal Tula,34, D(R),M(R),3(1),203,1.5,0.5,0.3,0.3,-,0.5,-,-,6.41
298,Leon Sabua FC Krasnodar,21, Midfielder,,0(2),44,0.5,-,-,-,-,-,-,-,6.41
299,Evans Kangwa Arsenal Tula,29, AM(CLR),FW,19(6),1626,0.5,0.2,1.2,-,0.2,0.3,-,-,6.41
300,Dmitri Rybchinskiy Lokomotiv Moscow,23, D(R),M(LR),18(8),1478,1.1,0.4,1.0,-,0.7,1,0.2,-,6.41
301,Arseni Logashov Khimki,30, D(CR),M(R),5(2),453,1.9,1.1,1.0,0.1,1.6,0.4,-,-,6.4
302,Ivelin Popov FC Rostov,34, M(CLR),FW,2,145,0.5,1.5,1.0,-,0.5,2,0.5,-,6.4
303,Bojan Jokic FC Ufa,35, D(CL),M(L),23(1),1969,0.9,1.6,1.6,0.3,3.0,0.3,0.3,-,6.4
304,Ilya Gaponov Spartak Moscow,24, D(C),,3(8),402,0.7,1.0,0.2,0.3,0.6,-,0.3,-,6.4
305,Sergei Makarov FC Rotor Volgograd,25, D(R),DMC,26,2240,1.6,1.2,1.2,0.2,1.3,0.8,0.6,-,6.4
306,Danila Khotulev Zenit,19, Defender,,1(3),111,1.3,0.3,0.8,0.5,0.8,-,-,-,6.39
307,Evgeni Lutsenko Arsenal Tula,34, FW,,14(5),1145,0.2,0.2,0.6,-,0.3,0.1,-,-,6.39
308,Ilzat Akhmetov CSKA Moscow,23, M(CR),,8(6),700,1.8,1.2,1.0,-,0.4,0.4,0.1,-,6.38
309,Ilya Kamyshev Khimki,24, M(C),,3(4),284,1.9,0.3,0.4,-,0.3,0.1,0.1,-,6.38
310,Maximilian Philipp Dinamo Moscow,27, AM(CLR),FW,4(3),393,0.7,0.4,0.6,-,-,1.0,0.1,-,6.38
311,Sébastien Thill FC Tambov,27, DMC,,2(5),321,0.9,0.4,0.4,-,0.4,0.1,0.4,-,6.38
312,Kirill Bozhenov Khimki,20, D(R),M(R),26,2279,1.7,0.7,1.1,0.2,1.1,0.6,0.1,-,6.38
313,Vitali Lisakovich Lokomotiv Moscow,23, FW,,8(18),1018,0.5,-,1.0,-,-,0.3,-,-,6.38
314,Vladislav Panteleev Arsenal Tula,25, AM(CR),,11(8),910,0.4,0.8,0.7,-,0.3,0.5,-,-,6.37
315,Artyom Arkhipov FC Tambov,24, FW,,10(1),820,0.6,0.5,1.3,0.1,0.6,0.5,0.1,-,6.37
316,Roman Tugarev FC Rostov,23, AM(R),,7(9),704,1.3,0.2,0.8,-,0.2,0.6,0.1,-,6.36
317,Maksim Glushenkov Khimki,22, FW,,2(4),245,0.3,0.2,0.7,-,0.2,0.5,-,-,6.36
318,Sly Dinamo Moscow,31, AM(CL),FW,5(12),637,0.4,0.2,0.7,-,0.1,0.2,0.1,-,6.36
319,Aleksandr Rudenko PFC Sochi,22, Forward,,7(13),676,0.4,0.3,1.0,-,0.1,0.4,0.1,-,6.36
320,Ari FC Krasnodar,35, AM(R),FW,3(6),203,-,0.1,0.2,-,0.3,-,-,-,6.36
321,Gia Grigalava Arsenal Tula,32, D(CL),,18,1513,0.8,1.1,1,0.4,2.4,0.1,0.6,-,6.36
322,Oston Urunov FC Ufa,20, AM(C),,4(4),321,1.1,0.1,0.6,-,0.3,0.1,0.3,-,6.36
323,Egor Shamov Arsenal Tula,27, GK,,18(1),1624,-,-,-,-,0.7,-,-,-,6.36
324,Mikhail Kostyukov FC Tambov,30, M(CLR),FW,11(5),990,0.7,0.1,1.4,-,0.6,0.3,0.1,-,6.36
325,Maksim Martusevich Khimki,26, Midfielder,,4(2),393,0.3,0.2,1.2,-,2.0,0.2,0.3,-,6.35
326,Dmitriy Chistyakov FC Rostov,27, D(C),,1(1),91,-,1,0.5,0.5,4.0,-,-,-,6.35
327,Marco Aratore Ural,30, AM(L),,2,147,1,-,1.5,-,1.0,-,-,-,6.35
328,Aleksandre Karapetian FC Tambov,33, FW,,12(4),916,0.2,0.1,1.1,-,0.3,0.3,0.1,-,6.35
329,George Melkadze FK Akhmat,24, AM(CL),FW,12(7),1108,0.5,0.3,1.4,-,0.2,0.2,-,-,6.35
330,Vitali Shakhov FC Tambov,30, D(C),,9(3),728,1.2,2,0.4,0.6,3.4,0.4,0.9,-,6.34
331,Armin Gigovic FC Rostov,19, M(C),,9(8),916,0.9,0.8,0.8,0.1,0.7,0.4,0.1,-,6.33
332,Taras Burlak Arsenal Tula,31, D(C),,13(2),1147,0.9,1.5,0.7,0.1,2,0.6,0.5,-,6.33
333,Rodion Syamuk FC Tambov,32, GK,,5,450,-,-,-,-,3.4,0.2,-,-,6.33
334,Kirill Klimov FC Tambov,20, Forward,,5(6),474,0.5,0.1,0.8,-,0.2,-,0.1,-,6.33
335,Ladislav Almási FK Akhmat,22, Forward,,1(7),274,0.1,-,0.9,-,0.3,0.1,-,-,6.33
336,Danil Lipovoy Dinamo Moscow,22, M(R),,0(2),43,-,-,0.5,-,-,-,-,-,6.32
337,Aleksandr Sukhov FC Ufa,35, D(LR),M(LR),12(2),981,1.4,1.1,1.6,0.2,1.6,0.9,0.2,-,6.32
338,Vladimir Obukhov FC Tambov,29, FW,,6(3),510,0.2,-,0.6,-,0.3,0.3,0.1,-,6.32
339,Nayair Tiknizyan CSKA Moscow,22, D(L),M(L),8(20),923,0.4,0.8,0.6,-,0.3,0.2,-,-,6.32
340,Pavel Alikin FC Ufa,37, D(CL),,7(3),656,0.4,1.4,0.9,0.2,2.6,0.2,0.8,-,6.32
341,Azer Aliev FC Tambov,27, D(L),M(L),8(2),779,0.7,1.6,0.7,-,0.5,0.9,0.2,-,6.31
342,Nikita Chicherin FC Tambov,31, D(CR),,8(2),771,2.0,1.8,0.3,0.5,2.5,0.8,0.3,-,6.31
343,Ilya Shkurin CSKA Moscow,22, FW,,3(6),361,0.1,-,1.0,-,0.1,0.1,-,-,6.3
344,Kristijan Bistrovic CSKA Moscow,23, DMC,,1(13),228,0.3,0.3,0.4,-,0.1,0.4,-,-,6.3
345,Mikhail Tikhonov Khimki,23, Defender,,2(3),241,1.2,0.4,0.2,-,1.2,1.6,0.2,-,6.3
346,Elmir Nabiullin PFC Sochi,26, D(L),M(L),7(9),700,0.8,0.4,0.5,-,0.9,0.4,0.1,-,6.3
347,Gabriel Iancu FK Akhmat,27, Forward,,2(4),177,0.5,0.3,0.8,-,0.2,0.3,-,-,6.29
348,Maksim Glushenkov Spartak Moscow,22, FW,,1(4),87,0.2,-,0.6,-,-,-,-,-,6.29
349,Kirill Folmer FC Ufa,21, Midfielder,,6(7),520,0.5,0.4,0.3,-,0.4,0.4,0.1,-,6.28
350,Leon Musaev Rubin Kazan,22, DMC,,5(5),293,0.7,0.2,0.6,-,0.2,0.2,0.2,-,6.28
351,Oleg Ivanov FK Akhmat,35, M(C),FW,3(10),415,0.5,0.2,0.6,-,0.4,0.4,0.1,-,6.28
352,Aleksandr Denisov FC Tambov,32, D(C),,10,828,1,2.2,0.2,0.4,4.6,0.5,1,-,6.28
353,Maksim Barsov PFC Sochi,28, Forward,,0(4),50,-,-,0.3,-,-,-,-,-,6.28
354,Nicholas Lawrence Anwan FC Tambov,20, Midfielder,,1(1),95,2.5,0.5,1.5,-,0.5,1.5,-,-,6.28
355,Evgeni Pesegov FC Rotor Volgograd,32, DMC,,15(9),1315,1.2,0.7,1.0,-,0.7,0.8,0.2,-,6.27
356,Yuri Bavin FC Tambov,27, M(C),,10,893,2.6,2.1,2.0,-,0.8,1.2,0.8,-,6.27
357,Yuri Bavin Ural,27, M(C),,3(4),301,0.3,1.1,0.7,-,0.4,0.4,0.3,-,6.27
358,Senin Sebai Khimki,27, FW,,5(3),373,0.6,-,1.5,-,0.1,-,0.1,-,6.27
359,Igor Konovalov Arsenal Tula,25, DMC,,3(6),424,1.1,1.3,0.7,-,0.3,0.2,0.1,-,6.27
360,Varazdat Haroyan FC Tambov,29, D(C),,8,693,1.5,1.1,2.3,0.1,4.9,0.6,0.4,-,6.26
361,Kirill Panchenko Arsenal Tula,32, AM(CL),FW,10(6),897,0.5,0.2,1.2,0.1,0.3,0.3,0.1,-,6.26
362,Lechii Sadulaev FK Akhmat,21, Midfielder,,2(16),372,1,0.3,1.1,-,0.1,0.3,-,-,6.26
363,Dmitriy Stotskiy FC Krasnodar,31, D(LR),M(CLR),3(3),281,0.3,0.3,0.7,-,1.0,0.7,-,-,6.26
364,Eduard Spertsyan FC Krasnodar,21, AM(C),,2(3),140,1.8,-,0.4,-,0.2,0.2,-,-,6.26
365,Aleksey Evseev Ural,27, AM(L),,2(16),529,0.3,0.1,0.6,-,0.4,0.3,0.1,-,6.25
366,Kamil Mullin FC Rotor Volgograd,27, FW,,16(9),1535,-,0.1,1.0,-,0.2,0.1,-,-,6.25
367,Islambek Kuat Khimki,28, DMC,,5(1),358,0.8,1.7,1.3,-,1.5,0.8,0.5,-,6.25
368,Catalin Carp FC Ufa,28, DMC,,9(3),763,1.3,1.4,1.0,-,0.8,1.2,-,-,6.25
369,Azat Bayryev FC Rotor Volgograd,32, D(C),,12(4),1048,0.6,0.5,1.0,0.3,3.8,0.3,0.9,-,6.25
370,Zaurbek Pliev Dinamo Moscow,30, D(CL),M(L),1(6),220,0.3,1.3,0.9,0.3,0.6,0.4,0.1,-,6.24
371,Bruno Fuchs CSKA Moscow,22, D(C),,0(1),12,-,-,-,-,-,-,-,-,6.24
372,Evgeni Markov FC Krasnodar,27, FW,,2(5),213,0.3,0.1,0.9,-,0.4,0.1,-,-,6.24
373,Danil Prutsev PFC Sochi,21, M(C),,4(16),587,0.5,0.4,0.4,-,0.1,0.3,0.2,-,6.24
374,Andrés Ponce FC Rotor Volgograd,25, FW,,11(3),996,0.3,0.2,1.6,-,0.4,0.1,0.1,-,6.23
375,Artur Sokhiev FC Rostov,19, Forward,,0(3),53,-,-,-,-,-,-,-,-,6.23
376,Lovro Bizjak FC Ufa,28, FW,,3(4),277,0.1,0.3,0.9,-,0.6,0.3,-,-,6.23
377,Nikolay Giorgobiani FC Ufa,24, Midfielder,,0(4),105,0.8,0.3,0.5,-,0.3,0.3,-,-,6.23
378,Catalin Carp FC Tambov,28, DMC,,8(1),603,1.2,1.2,1,-,1.8,0.6,-,-,6.23
379,Anatoliy Nemchenko PFC Sochi,21, Midfielder,,0(2),26,0.5,-,0.5,-,-,0.5,-,-,6.22
380,Vladimir Kabakhidze FC Tambov,22, M(C),,10(6),831,1,1.1,1.3,-,0.4,0.9,0.4,-,6.22
381,Vladislav Karapuzov Dinamo Moscow,21, M(R),,0(5),128,0.4,0.4,0.4,-,-,0.2,-,-,6.22
382,Artem Shabolin Ural,21, Midfielder,,0(9),85,0.2,0.4,-,-,-,0.1,-,-,6.22
383,Andrey Eshchenko Spartak Moscow,37, D(LR),M(R),0(15),185,0.6,0.5,0.4,-,0.2,0.1,-,-,6.22
384,Anton Terekhov Dinamo Moscow,23, AM(CR),,2(5),146,0.4,-,0.6,-,0.1,0.1,0.1,-,6.22
385,Andrei Panyukov Ural,27, FW,,8(8),725,0.2,0.1,0.8,-,0.1,0.2,-,-,6.21
386,Armen Manucharyan FC Rotor Volgograd,26, Defender,,4(3),304,1.7,0.4,0.7,0.1,1.1,0.3,0.3,-,6.2
387,Sergey Slepov Dinamo Moscow,22, Defender,,2(2),177,2,0.8,1.3,0.3,1.3,1.3,-,-,6.2
388,Patricio Matricardi FC Rotor Volgograd,27, D(C),,2,176,1.5,0.5,-,1,3,1.5,-,-,6.2
389,Nikita Medvedev Rubin Kazan,26, GK,,4,360,-,-,0.3,-,1,-,-,-,6.2
390,Azer Aliev FC Ufa,27, D(L),M(L),11(3),1001,0.6,0.6,0.7,0.1,0.9,0.7,0.4,-,6.2
391,Jorrit Hendrix Spartak Moscow,26, D(C),DMC,1(9),213,0.5,0.3,0.4,-,0.4,0.6,-,-,6.2
392,Valeri Gromyko Arsenal Tula,24, Midfielder,,4(12),568,0.3,0.9,0.8,-,0.4,0.4,-,-,6.2
393,Artem Golubev FC Ufa,22, M(C),,13(13),1266,0.7,0.5,1.3,-,0.7,0.3,0.2,-,6.19
394,Denis Kaykov FC Tambov,24, D(C),,9,792,1.3,1.2,0.8,0.2,5.6,0.6,1,-,6.19
395,Kamran Aliev Khimki,23, Forward,,4(7),432,0.3,0.5,0.6,-,0.4,0.8,-,-,6.18
396,Sergey Serchenkov FC Rotor Volgograd,24, AM(R),,4(12),491,0.4,0.3,0.6,-,0.4,0.1,0.1,-,6.18
397,Mikhail Merkulov Rubin Kazan,27, D(L),,8(1),631,0.8,0.8,0.6,0.6,1.7,0.2,0.1,1,6.18
398,Ambroise Oyongo FC Krasnodar,30, D(LR),M(L),0(1),13,-,1.0,-,-,1.0,-,-,-,6.18
399,Adolfo Gaich CSKA Moscow,22, FW,,2(11),302,0.2,0.2,0.9,-,0.5,-,0.1,-,6.18
400,Dmitri Sysuev FC Ufa,33, AM(C),FW,3(19),575,0.3,0.3,0.7,-,-,0.4,-,-,6.18
401,Ruslan Kambolov FC Krasnodar,31, D(C),DMC,1(9),143,0.5,0.2,0.7,-,0.2,-,-,-,6.18
402,Kirill Folmer FC Rostov,21, Midfielder,,1(5),116,0.2,-,0.2,-,-,-,-,-,6.18
403,Nikita Kalugin PFC Sochi,23, D(CR),,0(1),13,1,1,-,-,-,1,-,-,6.17
404,Giorgi Shelia FK Akhmat,32, GK,,16,1440,-,0.1,0.1,-,0.4,-,-,-,6.17
405,Roman Emeljanov Ural,29, D(C),M(C),4(7),485,0.9,0.5,1,-,0.5,1,0.5,-,6.17
406,Luka Djordjevic Arsenal Tula,27, FW,,10(4),847,0.2,-,1.8,-,0.4,0.2,0.1,-,6.17
407,Zuriko Davitashvili Rubin Kazan,20, AM(CLR),,1(1),76,1,-,-,-,-,0.5,-,-,6.17
408,Leon Musaev Zenit,22, DMC,,0(3),50,-,-,-,-,0.3,-,-,-,6.16
409,Emiliano Rigoni Zenit,28, M(CLR),FW,1(6),156,0.4,0.3,0.4,-,-,-,-,-,6.16
410,Konstantin Rausch Dinamo Moscow,31, D(L),M(L),0(4),36,0.3,-,0.3,-,-,0.5,-,-,6.16
411,Roman Minaev FC Tambov,23, Forward,,2(4),199,0.5,0.5,0.5,-,0.3,0.3,-,-,6.16
412,Sergey Chibisov Zenit,21, Defender,,0(1),12,-,-,2.0,-,-,-,-,-,6.16
413,Vyacheslav Litvinov FC Krasnodar,20, Defender,,1(1),159,3.5,1.5,0.5,1,4,1.5,1,-,6.16
414,Ivan Ignatjev Rubin Kazan,22, FW,,8(9),688,0.1,0.1,0.7,-,0.1,0.2,-,-,6.16
415,Mukhammad Sultanov FC Rotor Volgograd,28, Midfielder,,3(2),254,1.4,0.6,1.2,-,-,0.6,-,-,6.15
416,Dmitriy Poloz PFC Sochi,30, AM(CLR),FW,3,182,-,-,0.7,-,-,0.3,-,-,6.15
417,Igor Konovalov Rubin Kazan,25, DMC,,2(4),195,0.3,0.3,0.3,-,0.2,0.2,-,-,6.15
418,Artur Nigmatullin Arsenal Tula,30, GK,,9,806,-,-,0.1,-,1.1,0.1,-,-,6.15
419,Jaka Bijol CSKA Moscow,22, D(C),M(C),0(5),61,-,0.2,0.2,-,0.6,0.4,-,-,6.15
420,Dmitriy Tarasov Rubin Kazan,34, DMC,,1(6),146,0.3,0.7,0.3,-,1,-,-,-,6.15
421,Anton Terekhov FC Tambov,23, AM(CR),,5(6),496,0.4,0.5,0.2,0.1,0.4,0.3,0.1,-,6.14
422,Aleksandr Golovnya FC Tambov,23, Defender,,0(1),17,-,-,-,-,1,-,-,-,6.14
423,Andrei Murnin Khimki,36, Midfielder,,2(2),168,0.3,0.3,1,-,0.3,0.8,-,-,6.14
424,Igor Bezdenezhnykh FC Ufa,25, DMC,,4(4),400,1.5,-,0.9,-,0.3,0.5,0.3,-,6.14
425,Vladislav Yakovlev CSKA Moscow,19, Forward,,0(2),15,-,-,-,-,-,-,-,-,6.14
426,Slobodan Rajkovic Lokomotiv Moscow,32, D(C),,4(1),309,0.4,1.6,0.8,1.2,2.2,-,1.2,-,6.13
427,Maksim Turishchev FC Rostov,19, Forward,,0(1),1,-,-,-,-,-,-,-,-,6.13
428,Nikita Belousov FC Ufa,19, Midfielder,,0(2),19,0.5,-,-,-,-,-,-,-,6.13
429,Vladimir Moskvichev Dinamo Moscow,21, Midfielder,,0(2),8,-,0.5,-,-,-,-,0.5,-,6.13
430,Vladimir Medved FC Rotor Volgograd,22, Midfielder,,0(3),38,0.3,-,-,-,-,-,-,-,6.12
431,Idris Umaev FK Akhmat,22, Forward,,2(2),107,0.3,-,1,-,-,0.3,-,-,6.12
432,Aleks Matsukatov FC Krasnodar,22, Midfielder,,0(6),66,0.2,0.2,0.2,-,-,-,-,-,6.12
433,Danila Emelyanov FC Ufa,21, Midfielder,,1(2),92,0.3,0.7,1,-,0.3,-,-,-,6.11
434,Olivier Thill FC Ufa,24, AM(CR),,1(5),236,0.3,0.3,1,-,-,0.2,-,-,6.11
435,Andrey Bokovoy PFC Sochi,21, Midfielder,,0(2),35,0.5,-,0.5,-,0.5,-,-,-,6.11
