,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
214,Shapi Suleymanov FC Krasnodar,21, AM(R),,12(15),1410,0.4,0.3,0.9,-,0.3,0.3,-,-,6.65
215,Konstantin Pliev Rubin Kazan,25, D(C),,11(1),991,1.5,1.6,0.8,0.6,2.2,0.3,0.8,-,6.65
216,Zuriko Davitashvili Rubin Kazan,20, AM(CLR),,19(7),1684,1,0.3,1.2,-,0.3,0.5,-,-,6.65
217,Grigory Morozov Dinamo Moscow,27, D(CLR),M(R),17(4),1563,1.8,1.3,1.2,0.3,2.2,0.7,0.3,-,6.65
218,Ragnar Sigurdsson FC Rostov,35, D(C),,12(1),1084,1,1.3,0.8,0.7,4.5,0.2,0.5,-,6.64
219,Igor Leshchuk Dinamo Moscow,25, GK,,7(1),706,-,-,-,-,0.6,-,-,-,6.64
220,Edi Gotlieb FC Orenburg,29, D(C),,4(1),272,2.2,0.2,0.4,-,3.8,0.6,0.4,-,6.64
221,Daniil Utkin FC Krasnodar,22, M(C),,12(10),1028,0.5,0.3,0.5,-,0.5,0.2,0.1,-,6.64
222,Nikolay Dimitrov Ural,34, AM(LR),,15(3),1159,1.2,0.6,0.4,-,0.4,0.7,0.1,-,6.64
223,Georgi Zotov FC Orenburg,31, D(LR),M(LR),18(2),1610,2,1.1,1.1,0.2,1.6,0.9,0.1,-,6.64
224,Magomed Musalov FK Akhmat,27, D(LR),,9,773,1.9,1.6,1.2,0.3,2.2,0.6,0.3,-,6.64
225,Andrey Malykh FC Orenburg,33, D(R),M(R),23,2014,1.6,0.8,1.6,-,2.4,1,0.3,1,6.63
226,Kings Kangwa Arsenal Tula,22, DMC,,4(4),435,1.9,1,0.5,-,0.6,0.6,0.1,-,6.63
227,Nikita Belousov FC Ufa,19, Midfielder,,1,90,3,1,-,-,-,-,-,-,6.63
228,Egor Baburin FC Rostov,28, GK,,12,1080,-,-,-,-,0.9,-,-,-,6.63
229,Pavel Mamaev FC Rostov,33, M(CLR),,6(1),543,0.4,0.4,0.6,-,0.1,0.6,0.1,-,6.63
230,Matvey Safonov FC Krasnodar,22, GK,,27,2357,-,-,-,-,0.9,-,-,-,6.63
231,Denis Glushakov FK Akhmat,34, M(C),,22(2),1853,1.4,0.7,1.3,-,1.4,0.8,0.2,-,6.63
232,Danila Prokhin Zenit,20, D(C),,3,270,2,0.3,0.7,0.7,3.3,1,1.3,-,6.63
233,Filip Rogic FC Orenburg,28, AM(CL),,10(1),872,1,0.9,1.5,0.1,1.3,1,0.5,-,6.62
234,Dmitri Zhivoglyadov Lokomotiv Moscow,27, D(CLR),M(R),12(2),1048,1.4,1.2,1.3,0.3,1.6,0.4,0.4,-,6.62
235,Luiz Adriano Spartak Moscow,34, AM(L),FW,3,259,0.3,-,0.7,-,3.3,0.7,-,-,6.62
236,Igor Shkolnik Dinamo Moscow,20, Midfielder,,1(2),162,0.3,-,-,-,-,-,-,-,6.62
237,Oleg Ivanov FK Akhmat,35, M(C),FW,25(2),2214,1.2,0.3,1.2,-,0.8,0.4,0.3,-,6.62
238,Dennis Hadzikadunic FC Rostov,23, D(C),,15(2),1394,1,0.8,1.2,0.5,2.9,0.3,0.5,-,6.61
239,Charles Kaboré Dinamo Moscow,33, M(C),,15(5),1346,2.3,1.2,1.4,-,0.7,1.2,0.4,-,6.61
240,Mikhail Kostyukov FC Tambov,30, M(CLR),FW,25(2),1975,1.3,0.7,1.2,-,0.6,0.4,0.3,-,6.61
241,Gia Grigalava Arsenal Tula,32, D(CL),,22,1980,1,1.1,0.6,0.3,3.9,0.3,0.5,-,6.6
242,Dmitriy Poloz PFC Sochi,30, AM(CLR),FW,14(10),1322,0.2,0.2,0.6,-,0.2,0.5,-,-,6.6
243,Joel Fameyeh FC Orenburg,24, FW,,11(12),1142,0.3,0.2,0.7,-,0.3,0.1,-,-,6.6
244,Aleksandr Rudenko FC Orenburg,28, GK,,3,270,-,-,-,-,2.7,-,-,-,6.6
245,Soslan Takazov FC Tambov,28, D(CL),,15(3),1353,1.8,1,1.3,0.2,3.2,0.6,0.5,-,6.6
246,Azer Aliev FC Ufa,27, D(L),M(L),16(3),1455,0.8,0.8,0.5,0.1,0.7,0.5,0.2,-,6.6
247,Artem Fiedler Ural,38, DMC,,6(1),472,1.1,2,1.9,-,1.6,0.9,0.4,-,6.6
248,Aleksandr Sukhov FC Ufa,35, D(LR),M(LR),28,2440,1.5,0.9,1.3,0.2,1.9,0.8,0.1,-,6.6
249,Roman Romanov FC Rostov,18, Midfielder,,1,46,-,-,-,-,1.0,-,-,-,6.59
250,Nikolay Zolotov Ural,27, D(L),,4(3),423,2.9,2.0,1.3,-,2,0.9,0.6,-,6.59
251,Vadim Afonin FC Orenburg,34, DMC,,5(5),540,1.3,1.1,0.8,0.2,2.1,0.3,0.2,-,6.59
252,Petrus Boumal Ural,28, D(L),DMC,14(2),1181,1.3,1.2,1.9,-,2.2,0.6,0.1,-,6.59
253,Srdjan Mijailovic Krylya Sovetov Samara,28, M(C),,12(3),1044,1.3,1.7,0.9,0.1,1.4,0.3,0.6,-,6.58
254,Arnór Sigurdsson CSKA Moscow,22, AM(CLR),FW,19(3),1427,0.2,0.2,0.7,-,0.1,0.5,-,-,6.58
255,Guus Til Spartak Moscow,23, AM(C),,10(8),1000,1,0.3,1.4,-,0.4,0.4,0.1,-,6.58
256,Yaroslav Godzyur Ural,36, GK,,25,2250,-,0.1,-,-,0.9,-,-,-,6.58
257,Kristijan Bistrovic CSKA Moscow,23, DMC,,15(13),1432,0.7,0.7,0.6,-,0.3,0.6,0.1,-,6.58
258,Vladimir Iljin FK Akhmat,29, AM(C),FW,5(3),498,0.3,0.1,0.5,-,-,0.5,-,-,6.57
259,Roman Emeljanov Ural,29, D(C),M(C),14,1195,1.6,1.4,1,0.7,5.5,0.4,0.6,1,6.57
260,Vadim Milyutin PFC Sochi,19, Defender,,0(1),34,-,1,1,-,1.0,-,-,-,6.57
261,Nikolai Rasskazov Spartak Moscow,23, D(CR),M(R),17(3),1546,1.5,0.9,1.2,0.3,1.0,0.8,0.3,1,6.57
262,Aleksandr Filin FC Tambov,25, D(C),,8(1),725,1,1.8,1,0.4,4.1,0.4,0.6,-,6.57
263,Sergey Pesjakov FC Rostov,32, GK,,17,1530,-,-,-,-,0.4,-,-,1,6.57
264,Vitali Shakhov FC Orenburg,30, D(C),,18,1467,1.9,2,0.9,0.2,3.7,0.6,0.6,-,6.56
265,Mehdi Zeffane Krylya Sovetov Samara,29, D(LR),M(R),6,490,1.5,1.7,0.8,0.2,3.3,1.5,-,-,6.56
266,Anton Kilin FC Tambov,31, D(LR),M(R),22(3),1787,0.9,0.9,0.6,-,1.8,0.3,0.2,-,6.56
267,Aleksey Sutormin Zenit,27, D(R),M(CLR),8(16),987,0.7,0.4,0.6,-,0.1,0.4,0.1,-,6.56
268,Igor Yurganov FC Tambov,27, D(C),,3(4),347,1.6,1.1,0.3,-,3.0,0.1,0.3,-,6.55
269,Timur Ayupov FC Orenburg,28, D(C),DMC,20(2),1826,1.5,1.5,1.6,0.2,2.2,0.6,0.4,1,6.55
270,Lorenzo Melgarejo Spartak Moscow,31, D(L),M(CLR),6(6),621,0.8,0.3,0.5,0.2,1.5,0.3,-,-,6.55
271,Alexander Lomovitskiy Arsenal Tula,23, M(LR),,14(10),1386,0.7,0.4,1.4,-,0.9,0.5,-,-,6.54
272,Nail Umyarov Spartak Moscow,21, DMC,,12(5),1048,2.2,1.5,1.5,0.1,0.6,0.7,0.2,-,6.54
273,Michal Kucharczyk Ural,30, AM(LR),,11(5),916,1,0.5,0.3,-,0.5,0.6,-,-,6.54
274,Giorgi Shelia FC Tambov,32, GK,,29,2610,-,-,-,-,0.3,-,-,-,6.54
275,Daler Kuzyaev Zenit,28, D(R),M(CLR),9(11),756,1.5,0.5,0.8,-,0.4,0.7,0.1,-,6.54
276,Nikolay Komlichenko Dinamo Moscow,26, FW,,7(4),635,-,0.2,1.2,-,0.1,0.1,-,-,6.54
277,Vyacheslav Krotov FC Ufa,28, D(R),M(CLR),15(6),1257,0.4,0.2,1,-,0.9,0.4,-,-,6.54
278,Ezequiel Ponce Spartak Moscow,24, AM(L),FW,18(9),1666,0.1,0.1,1.3,-,0.6,0.2,0.1,-,6.54
279,Konstantin Kuchaev CSKA Moscow,23, M(CLR),,14(11),1416,1.6,0.7,0.6,-,0.8,0.6,-,-,6.54
280,Zoran Nizic FK Akhmat,32, D(C),,18(3),1637,0.7,1.4,1.0,0.7,3.9,0.4,0.6,-,6.53
281,Saveli Kozlov FC Orenburg,24, D(C),,5(4),532,1.4,1.1,0.9,0.1,3.4,1.1,0.8,-,6.53
282,Ayaz Guliev Spartak Moscow,24, M(C),,8(3),645,1.5,0.9,1.1,-,0.7,0.7,0.2,-,6.53
283,Danil Stepanov Rubin Kazan,21, D(L),M(L),7(2),677,2.1,1.0,1.2,0.1,1.0,1.1,0.3,-,6.53
284,Aleksandr Denisov Arsenal Tula,32, D(C),,12(1),954,1.2,1.3,1.5,0.4,4.5,0.6,0.5,-,6.53
285,Vladimir Poluyakhtov Krylya Sovetov Samara,32, D(LR),,11(1),1001,2.2,1.9,1.9,0.2,1.6,1.1,0.2,1,6.53
286,Miguel Cardoso Dinamo Moscow,27, AM(CLR),FW,3(3),273,1.0,0.2,0.7,-,0.3,1,-,-,6.53
287,Artem Sokol Arsenal Tula,24, D(C),,1(2),123,0.3,0.7,1.0,-,2.7,-,-,-,6.52
288,Olivier Thill FC Ufa,24, AM(CR),,17(5),1375,0.9,0.3,0.9,-,0.5,0.6,-,-,6.52
289,Pavel Alikin FC Ufa,37, D(CL),,7(2),651,0.7,0.6,0.7,0.2,5.4,0.6,0.9,-,6.52
290,Andrés Ponce FK Akhmat,25, FW,,14(6),1111,0.3,0.3,1.7,-,0.3,0.2,0.1,-,6.52
291,Nikolay Poyarkov Rubin Kazan,22, D(L),,6(1),540,2.3,1.6,1.0,0.1,0.9,0.7,0.3,-,6.51
292,Aleksandr Erokhin Zenit,32, M(CLR),FW,9(14),850,0.6,0.4,0.8,-,0.4,0.3,0.2,-,6.51
293,Dmitri Kabutov Krylya Sovetov Samara,29, M(R),,24(4),1946,1.1,0.7,1.6,0.1,0.8,0.8,0.1,-,6.51
294,Yuri Bavin Ural,27, M(C),,8(13),876,1.0,0.7,0.9,-,0.4,0.6,0.2,-,6.51
295,Pavel Mogilevets Rubin Kazan,28, DMC,,16(4),1355,0.8,0.5,0.5,0.1,0.6,0.8,0.3,-,6.51
296,Andrey Eshchenko Spartak Moscow,37, D(LR),M(R),8(6),683,1.5,0.9,1.1,0.1,1.1,1.0,0.5,-,6.51
297,Nikita Malyarov FC Orenburg,32, M(C),,3,195,1.0,0.3,2.3,-,1.3,0.3,-,-,6.5
298,Vyacheslav Podberezkin Rubin Kazan,29, M(CLR),,19(2),1537,1.3,0.7,1.2,-,0.5,1.1,-,-,6.5
299,Soltmurad Bakaev Rubin Kazan,22, AM(LR),,3(7),326,1.0,0.7,0.9,-,0.1,0.5,0.1,-,6.5
300,Arsen Adamov FK Akhmat,22, D(CLR),,1,90,2,6,3,-,-,1.0,1,-,6.5
301,Kirill Nababkin CSKA Moscow,35, D(CLR),M(LR),9(4),832,1.2,0.8,1.2,0.2,1.2,0.1,0.5,-,6.49
302,Danijel Miskic FC Orenburg,28, M(C),,22,1929,1.5,0.9,1.1,-,1.3,1.0,0.2,-,6.49
303,Younes Namli FC Krasnodar,27, M(CLR),,6(4),439,0.8,0.5,0.8,-,0.2,0.3,0.2,-,6.49
304,Evgeni Gorodov FK Akhmat,35, GK,,25,2250,-,-,-,-,0.9,0.1,-,-,6.49
305,Kirill Panchenko Dinamo Moscow,32, AM(CL),FW,12(10),1066,0.5,0.4,0.2,-,0.1,0.6,-,-,6.48
306,Artem Shabolin Ural,21, Midfielder,,0(1),23,2,2,-,-,-,2.0,-,-,6.48
307,Elmir Nabiullin PFC Sochi,26, D(L),M(L),13(7),1240,1.3,1,1,0.2,1.7,0.7,0.1,-,6.47
308,Maksim Nenakhov FK Akhmat,22, D(R),,9,810,1.8,1.6,0.9,0.3,2.7,0.9,0.3,-,6.47
309,Denis Makarov Rubin Kazan,23, AM(R),,5(4),422,1.1,0.3,0.8,-,0.7,0.7,0.1,-,6.47
310,Anton Shvets FK Akhmat,28, D(C),DMC,15(4),1386,1.6,0.7,1.3,0.3,1.5,0.7,0.5,-,6.47
311,Igor Yurganov PFC Sochi,27, D(C),,6(3),552,0.8,1.9,0.8,0.8,3.4,0.4,0.9,-,6.46
312,Ramil Sheydayev Dinamo Moscow,25, FW,,5(3),502,1.0,0.3,0.5,-,1.3,0.9,0.1,-,6.46
313,Aleksandr Kolomeytsev Lokomotiv Moscow,32, M(CL),FW,5(5),495,1.7,0.3,0.8,-,0.8,1.1,-,-,6.46
314,Mikhail Sivakov FC Orenburg,33, D(C),,18(2),1558,0.7,1.0,0.8,0.4,4.9,0.9,0.9,-,6.46
315,Konstantin Maradishvili CSKA Moscow,21, DMC,,7(4),557,1.6,0.5,1.8,-,0.2,0.3,-,-,6.45
316,Oleksandr Kaplienko FC Tambov,25, D(CL),,4(5),489,1.2,0.9,0.6,-,1.0,0.6,0.1,-,6.45
317,Evans Kangwa Arsenal Tula,29, AM(CLR),FW,14(8),1139,1.0,0.1,0.8,-,0.3,0.3,-,-,6.45
318,Igor Kalinin Ural,26, D(L),,6,529,0.5,2.0,0.7,-,1.5,0.7,0.3,-,6.44
319,Pavel Maslov Spartak Moscow,21, D(C),,9,791,1.4,1.4,1.4,0.1,1.6,0.9,0.4,1,6.44
320,Ivan Ignatjev FC Krasnodar,22, FW,,5(8),530,0.2,0.2,1.1,-,0.3,0.3,0.1,-,6.43
321,Andrey Egorychev Ural,28, M(CLR),,17(9),1575,1.2,0.9,1.1,-,0.4,0.5,0.2,-,6.43
322,Evgeni Shlyakov FC Tambov,30, D(L),M(L),5(2),380,0.9,0.6,0.3,0.3,1.3,0.3,-,-,6.42
323,Maciej Wilusz Ural,33, D(C),,8,676,0.6,2.1,0.1,0.9,3.3,-,0.9,-,6.42
324,Andrey Bokovoy PFC Sochi,21, Midfielder,,0(2),43,1.0,-,1.5,-,-,1.5,-,-,6.42
325,Daniil Shamkin Zenit,19, Forward,,1(3),92,2.0,0.3,1.0,-,0.3,0.3,-,-,6.41
326,Leon Musaev Zenit,22, DMC,,3(6),311,1.1,0.4,1.0,-,0.6,0.2,0.3,-,6.41
327,Danil Glebov FC Rostov,22, M(C),,13(6),1105,1.3,0.9,1.2,-,0.5,0.7,0.1,-,6.41
328,Emiliano Rigoni Zenit,28, M(CLR),FW,6(6),407,0.4,0.3,0.8,-,-,0.3,0.1,-,6.41
329,Takuma Nishimura CSKA Moscow,25, FW,,1(4),224,0.8,-,1.6,-,0.4,0.2,-,-,6.41
330,Darko Jevtic Rubin Kazan,28, M(C),,8(2),585,0.6,0.1,0.8,0.1,0.3,1.1,-,-,6.41
331,Björn Sigurdarson FC Rostov,30, AM(C),FW,1(5),149,0.3,-,0.8,-,-,-,-,-,6.41
332,Ziga Skoflek FC Orenburg,27, AM(R),,7(4),607,0.5,0.5,0.6,-,0.4,0.5,-,-,6.41
333,Dejan Radonjic Krylya Sovetov Samara,31, FW,,8(19),942,0.1,0.1,1,-,0.3,0.2,0.1,-,6.4
334,Vladislav Karapuzov Dinamo Moscow,21, M(R),,2(3),250,0.8,0.2,0.6,-,0.2,0.2,-,-,6.4
335,Akmal Bakhtiyarov PFC Sochi,23, Midfielder,,0(2),27,2.0,-,1,-,-,-,-,-,6.4
336,Sergey Kochkanyan FC Rostov,18, Defender,,0(1),45,2.0,2,-,-,3,-,-,-,6.4
337,Valeri Gromyko Arsenal Tula,24, Midfielder,,0(3),35,0.3,-,0.3,-,-,-,-,-,6.4
338,Roman Tugarev Lokomotiv Moscow,23, AM(R),,1(4),143,0.8,0.4,0.4,-,-,0.8,-,-,6.4
339,Abdul-Aziz Tetteh Dinamo Moscow,31, DMC,,1(2),141,0.3,1,-,-,2.3,-,-,-,6.4
340,Rizvan Utsiev FK Akhmat,33, D(R),M(R),14,1177,1.3,1.2,1.8,0.1,1.6,0.5,0.4,-,6.39
341,Zaurbek Pliev Dinamo Moscow,30, D(CL),M(L),10(4),876,1.6,1.5,1.4,0.2,1.2,0.4,0.4,-,6.39
342,Solomon Kvirkvelia Lokomotiv Moscow,29, D(C),,5(4),476,0.4,1.2,0.4,0.6,3.1,0.1,0.4,-,6.39
343,Mohamed Konate FC Tambov,23, FW,,1(1),88,-,-,1.0,-,-,-,-,-,6.39
344,Islambek Kuat FC Orenburg,28, DMC,,3,219,0.7,1,2.3,-,1,1,0.7,-,6.38
345,Danila Emelyanov FC Ufa,21, Midfielder,,7(5),612,1.2,0.4,0.6,-,0.4,0.6,0.3,-,6.38
346,Alexander Anyukov Krylya Sovetov Samara,39, D(CLR),,18,1484,0.8,1,0.7,0.1,2.2,0.2,0.3,-,6.38
347,Andrey Kozlov FC Ufa,32, FW,,9(7),761,0.3,0.1,1.4,-,0.3,0.3,-,-,6.37
348,Ivan Ignatjev Rubin Kazan,22, FW,,11,861,0.1,-,1.4,-,0.2,0.1,0.1,-,6.37
349,Artem Golubev FC Ufa,22, M(C),,9(10),944,0.5,0.7,0.9,0.1,0.7,0.2,0.2,-,6.37
350,Aleksey Pomerko PFC Sochi,31, DMC,,8(2),642,0.2,0.4,1.3,-,1.7,0.5,0.5,-,6.36
351,Aleksey Chernov FC Ufa,23, GK,,4,360,-,-,-,-,-,-,-,-,6.36
352,Aleksandr Saplinov FC Rostov,24, M(C),,6(15),749,0.9,0.5,0.7,-,0.5,0.7,-,-,6.36
353,Daniil Kulikov Lokomotiv Moscow,23, DMC,,3(3),275,2,0.8,1.5,-,0.5,0.3,-,-,6.36
354,Evgeni Pesegov PFC Sochi,32, DMC,,4,304,1.3,0.3,1.5,-,0.8,1.3,0.3,-,6.35
355,Ravanelli FK Akhmat,24, AM(CLR),,3(2),214,0.2,-,0.8,-,0.2,0.8,-,-,6.35
356,Evgeny Bashkirov Rubin Kazan,30, DMC,,8(3),655,1,1.1,1.1,-,0.5,0.7,0.1,-,6.34
357,Aleksandr Zuev FC Rostov,25, D(LR),M(CLR),1(6),184,0.6,0.1,1.3,-,0.3,-,-,-,6.34
358,Evgeni Markov Rubin Kazan,27, FW,,9(13),842,0.2,0.1,1,-,0.4,0.2,0.1,-,6.34
359,Radu Gînsari Krylya Sovetov Samara,29, AM(C),,7(3),586,0.9,0.4,0.9,-,0.6,0.5,0.3,-,6.34
360,Dmitri Rybchinskiy Lokomotiv Moscow,23, D(R),M(LR),2(5),229,0.4,-,0.7,-,0.1,0.4,-,-,6.34
361,Denis Terentjev FC Ufa,29, D(LR),,3(7),317,0.6,0.6,0.5,-,0.3,-,-,-,6.34
362,Clinton N'Jie Dinamo Moscow,28, AM(LR),FW,7(12),776,0.3,0.1,1.1,-,0.1,0.2,-,-,6.34
363,Jaka Bijol CSKA Moscow,22, D(C),M(C),4(21),622,0.3,0.4,1,-,0.2,0.1,0.1,-,6.34
364,Brian Idowu Lokomotiv Moscow,29, D(CLR),M(LR),5(7),474,0.8,0.6,0.7,0.1,0.6,0.3,0.1,-,6.33
365,Róbert Mak Zenit,30, M(LR),FW,0(5),54,-,-,-,-,-,0.4,-,-,6.33
366,Dmitri Efremov Ural,26, M(LR),,2(6),293,1.4,0.4,0.1,-,-,0.8,-,-,6.33
367,Lucas Santos CSKA Moscow,22, Midfielder,,0(2),56,-,-,-,-,-,-,-,-,6.32
368,Vyacheslav Grulev Dinamo Moscow,22, AM(L),FW,4(9),408,0.2,0.1,0.5,0.1,0.2,0.2,0.1,-,6.32
369,Artem Kulishev FC Orenburg,28, Midfielder,,10(8),977,0.8,0.1,0.8,-,0.4,0.4,0.1,-,6.32
370,Lovro Bizjak FC Ufa,28, FW,,14(11),1417,0.6,0.3,1.8,-,0.5,0.2,0.1,-,6.32
371,Alan Dzagoev CSKA Moscow,31, M(CLR),FW,6(4),487,0.6,0.3,1.1,-,-,0.8,-,-,6.32
372,Vladislav Poletaev Ural,21, Goalkeeper,,1,90,-,-,-,-,-,-,-,-,6.32
373,Mikhail Gaschenkov FK Akhmat,29, DMC,,3(3),288,0.8,0.7,0.2,-,1.5,0.5,0.3,-,6.32
374,Beka Mikeltadze Rubin Kazan,23, Forward,,3(8),417,0.8,0.3,1.1,-,0.5,-,-,-,6.31
375,Andrea Chukanov FC Orenburg,25, Forward,,9(8),865,0.8,0.6,0.5,-,0.7,0.4,0.1,-,6.31
376,Vladislav Kulik FC Tambov,36, M(CL),,2(3),118,0.6,-,0.4,-,0.8,0.8,-,-,6.31
377,Fedor Chernykh FC Orenburg,30, AM(CLR),FW,5(6),447,-,0.5,0.8,0.1,0.5,0.2,0.1,-,6.31
378,Oscar Hiljemark Dinamo Moscow,29, M(C),,5(9),660,0.5,0.4,0.1,-,0.4,0.4,0.2,-,6.31
379,Damian Szymanski FK Akhmat,26, M(C),,2(2),179,1.5,0.3,1.5,-,0.8,-,0.3,-,6.3
380,Andrei Panyukov Ural,27, FW,,15(9),1211,0.2,0.1,0.8,-,0.1,0.3,-,-,6.3
381,Anton Sosnin Dinamo Moscow,31, D(LR),M(CL),1(3),135,0.5,1.5,0.5,0.5,1,0.5,0.3,-,6.3
382,Aleksandr Chernikov FC Krasnodar,21, DMC,,3(3),186,1,0.3,1.3,-,0.5,0.2,-,-,6.29
383,Luka Djordjevic Lokomotiv Moscow,27, FW,,1(3),81,-,-,0.5,-,0.5,0.3,0.3,-,6.29
384,Nikolay Giorgobiani FC Ufa,24, Midfielder,,5(9),437,0.1,0.2,1,-,0.2,0.1,0.1,-,6.29
385,Matías Kranevitter Zenit,28, DMC,,0(2),28,-,0.5,-,-,-,-,-,-,6.29
386,Alexandru Tudorie Arsenal Tula,25, Forward,,2(5),202,0.1,-,0.6,-,0.7,-,-,-,6.28
387,Jano Ananidze Spartak Moscow,29, AM(CLR),,4(2),326,0.7,-,0.3,-,0.2,0.8,-,-,6.28
388,Olabiran Blessing Muyiwa FC Tambov,23, Midfielder,,0(8),278,0.5,0.5,1.5,-,0.1,0.4,-,-,6.28
389,Khyzyr Appaev FC Tambov,31, FW,,7(6),713,0.5,-,1.3,-,0.5,0.3,-,-,6.28
390,Dmitriy Tarasov Rubin Kazan,34, DMC,,0(4),67,0.5,1,0.8,-,0.8,0.8,-,-,6.27
391,Miguel Cardoso FC Tambov,27, AM(CLR),FW,0(1),5,-,-,-,-,-,-,-,-,6.27
392,Pavel Pogrebnyak Ural,38, FW,,6(10),609,0.1,-,1,-,0.3,-,-,-,6.27
393,Felipe Vizeu FK Akhmat,24, FW,,3(4),328,0.3,-,0.6,-,0.3,0.3,-,-,6.26
394,Aleksander Vasyutin Zenit,26, GK,,2,180,-,-,-,-,0.5,-,-,-,6.26
395,Vidar Örn Kjartansson Rubin Kazan,31, FW,,10(6),965,0.1,0.2,1.1,-,0.5,-,-,-,6.25
396,Danil Lipovoy FC Orenburg,22, M(R),,4(1),372,0.8,-,1.2,-,0.2,0.6,-,-,6.25
397,George Melkadze Spartak Moscow,24, AM(CL),FW,0(2),34,-,1,1,-,-,0.5,-,-,6.25
398,Arseni Logashov FC Rostov,30, D(CR),M(R),2(8),311,0.9,0.4,0.4,-,1.2,0.3,0.2,-,6.24
399,Yan Kazaev PFC Sochi,29, DMC,,3(1),269,0.8,-,0.8,-,-,0.5,-,-,6.24
400,Ablaye Mbengue FK Akhmat,29, FW,,5(11),589,0.3,0.1,0.6,-,0.3,0.1,0.1,-,6.24
401,Konrad Michalak FK Akhmat,24, AM(LR),,2(4),230,0.7,0.5,0.3,-,-,0.3,-,-,6.24
402,Maxim Danilin Dinamo Moscow,20, Midfielder,,1(1),69,-,-,0.5,-,-,-,-,-,6.24
403,Vadim Karpov CSKA Moscow,19, D(C),,12(1),983,1.8,1.1,1.2,0.2,2.2,1,0.1,-,6.23
404,Nayair Tiknizyan CSKA Moscow,22, D(L),M(L),0(5),34,-,0.2,0.6,-,-,-,-,-,6.23
405,Artem Fedchuk FC Tambov,26, Forward,,1(6),173,0.4,0.1,0.6,-,0.1,0.7,-,-,6.23
406,Reziuan Mirzov Spartak Moscow,28, AM(CL),FW,4(17),581,0.2,-,0.2,-,-,0.1,-,-,6.23
407,Chingiz Magomadov Ural,23, Defender,,1,90,1,-,1.0,-,3,2,1,-,6.23
408,Vladimir Abramov FC Rostov,19, Midfielder,,1,90,2,4,1.0,-,13,-,3,1,6.23
409,Jefferson Farfán Lokomotiv Moscow,37, M(CR),FW,0(3),75,0.3,-,1.0,-,0.3,-,-,-,6.23
410,Danila Smirnov Krylya Sovetov Samara,20, Midfielder,,0(3),52,1,-,0.3,-,-,-,-,-,6.22
411,Mikhail Ignatov Spartak Moscow,21, AM(C),,0(1),25,-,-,-,-,-,-,-,-,6.22
412,Andrés Vombergar FC Ufa,26, FW,,3(11),374,0.4,0.3,0.4,-,0.4,-,-,-,6.22
413,Oleg Baklov Ural,27, Goalkeeper,,3,270,-,-,-,-,2,-,-,-,6.22
414,Aleks Matsukatov FC Krasnodar,22, Midfielder,,0(2),25,1,0.5,-,-,-,0.5,-,-,6.22
415,Alexandru Gatcan FC Rostov,37, D(C),M(C),0(1),2,-,-,-,-,-,-,-,-,6.21
416,Emanuel Mammana Zenit,25, D(C),,2(1),78,0.7,0.3,-,-,1.3,0.3,0.3,-,6.21
417,Anri Khagush Arsenal Tula,35, D(LR),,4(3),347,1,0.3,0.9,-,3.3,0.3,0.1,-,6.2
418,Aleksandre Karapetian PFC Sochi,33, FW,,3(18),494,-,-,0.5,-,0.4,-,-,-,6.2
419,Vladimir Obukhov PFC Sochi,29, FW,,1(2),101,0.3,0.3,0.7,-,0.3,0.3,-,-,6.19
420,Lameck Banda Arsenal Tula,20, Midfielder,,1(8),139,0.3,0.1,1,-,0.2,0.3,-,-,6.19
421,Vladislav Tyurin Krylya Sovetov Samara,21, Midfielder,,0(1),6,1,-,-,-,-,-,-,-,6.19
422,Oleg Chernyshov FC Tambov,34, Midfielder,,2(6),216,0.8,1.1,0.4,-,0.1,0.8,0.1,-,6.19
423,Lechii Sadulaev FK Akhmat,21, Midfielder,,2(4),210,0.8,0.3,0.5,-,0.3,0.2,0.2,-,6.18
424,Artem Yusupov Ural,24, Forward,,0(3),44,0.7,-,0.3,-,0.3,0.3,-,-,6.18
425,Artem Galadzhan FC Orenburg,23, Forward,,0(4),43,-,-,0.5,-,0.3,0.3,-,-,6.18
426,Kamil Zakirov Rubin Kazan,23, M(C),,1(2),85,0.7,-,0.3,-,-,0.3,-,-,6.18
427,Khalid Kadyrov FK Akhmat,27, Midfielder,,0(1),19,-,-,-,-,-,-,-,-,6.17
428,Mamadou Sylla FC Orenburg,27, FW,,3(2),255,-,-,0.8,-,0.2,-,0.2,-,6.17
429,Roman Akbashev Rubin Kazan,30, Midfielder,,0(1),14,-,-,-,-,-,-,-,-,6.17
430,Dmitri Skopintsev FC Krasnodar,24, D(L),M(L),2(3),221,0.2,-,1,-,-,0.2,-,-,6.16
431,Mohammed Usman FC Tambov,27, Midfielder,,1,25,-,-,1,-,-,1,-,-,6.16
432,Danil Khromov FC Rostov,18, Forward,,1,80,2,-,1,-,-,3,-,-,6.15
433,Maksim Volodko Arsenal Tula,29, D(L),M(L),0(4),111,1,0.5,1,-,0.5,0.3,-,-,6.15
434,Samba Sow Dinamo Moscow,32, M(C),,0(1),10,-,-,-,-,-,-,-,-,6.15
435,Gamid Agalarov FC Ufa,21, FW,,3(2),243,0.2,0.2,1.2,-,-,-,-,-,6.15
